	ActionName	ParentTaskId	TaskId	TaskCode	IsCreatedTask	Name	StartDateTime	FinishDateTime	*LCPL Text Generic UDF 01	*LCPL Text Generic UDF 12	~ SRA MaxDuration	~ SRA MinDuration	~SRA MaxDuration	~SRA MinDuration	~SRA Wet Weather	Comment	Comments	LPS-END-Postion	LPS-SHAPE-Code	LPS-START-Position	MSP Activity ID	Production	Quantity	Responsible	Stage	TC - Finish CH	TC - Shape Code	TC - Start CH	Text8	Turbo Chart - Shape Code	Unit of Measure	V1982 - APAM_Family	V1982 - APAM_Level	V1982 - APAM_Location	V1982 - APAM_Workset	V1982 - Car Parks	V1982 - Level	V1982 - Plant	V1982 - PROGRAM	V1982 Phase	V1982x Sub-Discipline (not used)	V1982x Work Area (not used)	VBU Production	VBU Production Measure	VBU Quantity	VBU Quantity Measure	zText_01
	None	3560359	3560471		False	Internal Fit Out	26/02/2025 8:00 AM	2/06/2025 4:00 PM																																							
	None	3560471	3560476		False	Plant Rooms	4/03/2025 8:00 AM	2/06/2025 4:00 PM																																							
	None	3560476	16413054	CON.SP1.2733	False	GW - Fit Out Plant room	4/03/2025 8:00 AM	2/06/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH						1304												C1_001_L00.0 Ground Level	L0 Gateway Space	APAM_AR_Fit_Out				Main Program	Construction							GW-08
	None	3560476	16413236	CON.SP1.2734	False	GW - Finish rooms - Floors, Doors & Paint	21/05/2025 8:00 AM	2/06/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH						1260																		Main Program	Construction							GW-09
	None	3560471	3560474		False	Services Rough-in	26/02/2025 8:00 AM	12/03/2025 4:00 PM																																							
	None	3560474	16413225	CON.SP1.2735	False	GW - Rough-In Mechanical Services	26/02/2025 8:00 AM	12/03/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH						1306												C1_001_LXX.0 Multi Level	L0 Gateway Space	APAM_ME_Equipment				Main Program	Construction	500 GNV General Services and Equipment						GW-08
	None	3560474	16413226	CON.SP1.2736	False	GW - Rough-In Electrical Services	26/02/2025 8:00 AM	12/03/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH						1307												C1_001_LXX.0 Multi Level	L0 Gateway Space	APAM_EL_Containment				Main Program	Construction	500 GNV General Services and Equipment						GW-08
	None	3560474	16413227	CON.SP1.2737	False	GW - Rough-In Plumbing Services	26/02/2025 8:00 AM	12/03/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH						1308												C1_001_LXX.0 Multi Level	L0 Gateway Space	HYDRAULICS				Main Program	Construction	500 GNV General Services and Equipment						GW-08
	None	3560474	16413231	CON.SP1.2738	False	GW - Rough-In Fire Services	26/02/2025 8:00 AM	12/03/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH						1309												C1_001_LXX.0 Multi Level	L0 Gateway Space	APAM_FI_Wet_Pipework				Main Program	Construction	500 GNV General Services and Equipment						GW-08
	None	3560471	3560770		False	Ceiling	13/03/2025 8:00 AM	7/04/2025 4:00 PM																																							
	None	3560770	16413224	CON.SP1.2739	False	GW - Install Internal Soffit	13/03/2025 8:00 AM	7/04/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH						1253																		Main Program	Construction							GW-09
	None	3560471	3560475		False	Services Fit Off	8/04/2025 8:00 AM	28/04/2025 4:00 PM																																							
	None	3560475	16413228	CON.SP1.2740	False	GW - Fit Off Mechanical Services	8/04/2025 8:00 AM	28/04/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH						1312												C1_001_LXX.0 Multi Level	L0 Gateway Space	APAM_ME_HVAC				Main Program	Construction	500 GNV General Services and Equipment						GW-08
	None	3560475	16413229	CON.SP1.2741	False	GW - Fit Off Electrical Services	8/04/2025 8:00 AM	28/04/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH						1313												C1_001_LXX.0 Multi Level	L0 Gateway Space	APAM_EL_Fixtures				Main Program	Construction	500 GNV General Services and Equipment						GW-08
	None	3560475	16413230	CON.SP1.2742	False	GW - Fit Off Plumbing Services	8/04/2025 8:00 AM	28/04/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH						1314												C1_001_LXX.0 Multi Level	L0 Gateway Space	HYDRAULICS				Main Program	Construction	500 GNV General Services and Equipment						GW-08
	None	3560475	16413232	CON.SP1.2743	False	GW - Fit Off Fire Services	8/04/2025 8:00 AM	28/04/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH						1315												C1_001_LXX.0 Multi Level	L0 Gateway Space	FIRE SYSTEMS				Main Program	Construction	500 GNV General Services and Equipment						GW-08
	None	3560471	3560771		False	Floors & Furniture	26/02/2025 8:00 AM	2/06/2025 4:00 PM																																							
	None	3560771	16413235	CON.SP1.2146	False	GW - Install Floor Tiles - Level 1 Gateway Areas	14/04/2025 8:00 AM	6/05/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH		29/1/24: L2 split off to new task				1317												C1_001_L01.0 Level 1	L01 Gateway Space	APAM_AR_Fit_Out				Main Program	Construction							GW-09
	None	3560771	16413237	CON.SP1.2744	False	GW - Epoxy Coatings - Ground Floor & Stairs	26/02/2025 8:00 AM	3/03/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH						1318												C1_001_L00.0 Ground Level	L0 Gateway Space	APAM_AR_Fit_Out				Main Program	Construction							GW-09
	None	3560771	16413233	CON.SP1.2747	False	GW - Install Lift Shaft Cladding	29/04/2025 8:00 AM	20/05/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH						1259												C1_001_L02.0 Level 2	Central IFT VT	APAM_ME_Equipment				Main Program	Construction							GW-09
	None	3560771	16413238	CON.SP1.2748	False	GW - Metalwork - Balustrade, Bollards & Bumprail	13/05/2025 8:00 AM	2/06/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH						1257																		Main Program	Construction							GW-09
	None	3560771	16413234	CON.SP1.2749	False	GW - Install Feature Wall	21/05/2025 8:00 AM	2/06/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH						1254																		Main Program	Construction							GW-09
	None	3560771	16939737	CON.SP1.6410	False	GW - Install Floor Tiles - Level 2 Gateway Areas	7/05/2025 8:00 AM	20/05/2025 4:00 PM	CAL15		11	9			V1962 - 5d PH		29/1/24: New task added				1255												C1_001_L01.0 Level 1	L01 Gateway Space	APAM_AR_Fit_Out				Main Program	Construction							GW-09
	None	3560471	3560772		False	Finishes	4/03/2025 8:00 AM	2/06/2025 4:00 PM																																							
	None	3560772	16413240	CON.SP1.2750	False	GW - Painting - Ground Floor	4/03/2025 8:00 AM	12/03/2025 4:00 PM			11	9			V1962 - 5d PH						1256												C1_001_L01.0 Level 1	L0 Gateway Space	APAM_AR_Fit_Out				Main Program	Construction							GW-09
	None	3560772	16413239	CON.SP1.2751	False	GW - Painting - Level 2 Gateway	21/05/2025 8:00 AM	26/05/2025 4:00 PM			11	9			V1962 - 5d PH		29/1/24: L2 split off to new task				1321												C1_001_L02.0 Level 2	L02 Gateway Space	APAM_AR_Fit_Out				Main Program	Construction							GW-09
	None	3560772	16939738	CON.SP1.6420	False	GW - Painting - Level 3 Gateway	27/05/2025 8:00 AM	2/06/2025 4:00 PM			11	9			V1962 - 5d PH		29/1/24: New task added				1258												C1_001_L03.0 Level 3	L03 Gateway Space	APAM_AR_Fit_Out				Main Program	Construction							GW-09
	None	3560359	3560727		False	Commissioning	3/06/2025 8:00 AM	7/06/2025 4:00 PM																																							
	None	3560727	16413056	CON.SP1.2752	False	GW - Testing and Commissioning of Gateway & Services (Final Commissioning Post Entry/Exit Ramp Completion)	3/06/2025 8:00 AM	7/06/2025 4:00 PM			11	9			V1962 - 5d PH						1261																		Main Program	Construction							GW-08
	None	3560358	3560360		False	Level 2 Rear Slab Strengthening (Underside L2)	27/07/2024 8:00 AM	12/09/2024 4:00 PM																																							
	None	3560360	3560481		False	Key Dates & Summary	27/07/2024 8:00 AM	12/09/2024 4:00 PM																																							
	None	3560481	16413260	CON.SP1.2196	False	L2SS - Level 2 Slab Strengthening (Underside L2): Start	27/07/2024 8:00 AM	27/07/2024 8:00 AM			11	9			V1962 - 5d PH						977																		Main Program	Construction							
	None	3560481	16413262	CON.SP1.2197	False	(LOE) L2SS - Level 2 Slab Strengthening (Underside L2): Overall Duration	27/07/2024 8:00 AM	12/09/2024 4:00 PM			11	9			V1962 - 5d PH						1329																		Main Program	Construction							
	None	3560481	16413261	CON.SP1.2198	False	L2SS - Level 2 Slab Strengthening (Underside L2): Finish	5/09/2024 4:00 PM	5/09/2024 4:00 PM			11	9			V1962 - 5d PH						1326																		Main Program	Construction							
	None	3560481	16414238	CON.SP1.2199	False	L2SS - Level 2 Slab Strengthening (Underside L2): Contractor Risk Allowance (10% Duration)	6/09/2024 8:00 AM	12/09/2024 4:00 PM			11	9			V1962 - 5d PH		1/12/23: Reduce to zero, was 4 days				1330																		Main Program	Construction							
	None	3560481	16414237	CON.SP1.2299	False	L2SS - Level 2 Slab Strengthening (Underside L2): Net Finish	12/09/2024 4:00 PM	12/09/2024 4:00 PM			11	9			V1962 - 5d PH						948																		Main Program	Construction							
	None	3560360	3560482		False	Slab Strengthening - Underside L2 - Works	27/07/2024 8:00 AM	5/09/2024 4:00 PM																																							
	None	3560482	16413057	CON.SP1.2602	False	L2SS - Install Site Hoarding (On Level 1)	27/07/2024 8:00 AM	30/07/2024 4:00 PM			11	9			V1962 - 5d PH						1332											Structural Fabric Reinforcement	C1_001_L02.0 Level 2	L01 Car Park	Work Areas - Set-up Barriers & Hoarding				Main Program								
	None	3560482	16413058	CON.SP1.2603	False	L2SS - Surface Preparation & CFRP Installation	31/07/2024 8:00 AM	27/08/2024 4:00 PM			11	9			V1962 - 5d PH						1333											Structural Fabric Reinforcement	C1_001_L02.0 Level 2	L01 Car Park	APAM_ST_Structural_General				Main Program								L2SS-01
	None	3560482	16413059	CON.SP1.2604	False	L2SS - Post surface Treatment	28/08/2024 8:00 AM	30/08/2024 4:00 PM			11	9			V1962 - 5d PH						1334											Structural Fabric Reinforcement	C1_001_L02.0 Level 2	L01 Car Park	APAM_ST_Structural_General				Main Program								
	None	3560482	16413060	CON.SP1.2605	False	L2SS - Make Good and Remove Hoarding	31/08/2024 8:00 AM	5/09/2024 4:00 PM			11	9			V1962 - 5d PH						1327											Structural Fabric Reinforcement	C1_001_L02.0 Level 2	L01 Car Park	APAM_ST_Structural_General				Main Program								
	None	3560358	3560363		False	Level 3 Helix Ramp Infill	19/07/2024 8:00 AM	25/09/2024 4:00 PM																																							
	None	3560363	3560486		False	Key Dates & Summary	19/07/2024 8:00 AM	25/09/2024 4:00 PM																																							
	None	3560486	16413269	CON.SP1.2606	False	L3HR - L3 Helix Ramp Infill: Start	19/07/2024 8:00 AM	19/07/2024 8:00 AM			11	9			V1962 - 5d PH						975																		Main Program	Construction							
	None	3560486	16413271	CON.SP1.2607	False	(LOE) L3HR - L3 Helix Ramp Infill: Overall Duration	19/07/2024 8:00 AM	25/09/2024 4:00 PM			11	9			V1962 - 5d PH						1340																		Main Program	Construction							
	None	3560486	16413270	CON.SP1.2608	False	L3HR - L3 Helix Ramp Infill: Finish	17/09/2024 4:00 PM	17/09/2024 4:00 PM			11	9			V1962 - 5d PH						1337																		Main Program	Construction							
	None	3560486	16414242	CON.SP1.2609	False	L3HR - L3 Helix Ramp Infill: Contractor Risk Allowance (15% Duration)	18/09/2024 8:00 AM	25/09/2024 4:00 PM			11	9			V1962 - 5d PH		1/12/23: Reduce to zero, was 7 days				1341																		Main Program	Construction							
	None	3560486	16414241	CON.SP1.2610	False	L3HR - L3 Helix Ramp Infill: Net Finish	25/09/2024 4:00 PM	25/09/2024 4:00 PM			11	9			V1962 - 5d PH						952																		Main Program	Construction							
	None	3560363	3560576		False	L3 Helix Ramp Infill - Work	19/07/2024 8:00 AM	17/09/2024 4:00 PM																																							
	None	3560576	16413552	CON.SP1.2611	False	L3HR - Close Helix and Set Up Hoarding	19/07/2024 8:00 AM	23/07/2024 4:00 PM			11	9			V1962 - 5d PH						1343												C1_001_L03.0 Level 3	L03 Floor Carpark	APAM_ST_Concrete_Insitu				Main Program								
	None	3560576	16413553	CON.SP1.2612	False	L3HR - FRP Column Extension (4 number)	24/07/2024 8:00 AM	30/07/2024 4:00 PM			11	9			V1962 - 5d PH						1344		5								m3		C1_001_L03.0 Level 3	L03 Floor Carpark	APAM_ST_Concrete_Insitu				Main Program								L3HR-01
	None	3560576	16413554	CON.SP1.2613	False	L3HR - Demolish Existing Barriers	24/07/2024 8:00 AM	25/07/2024 4:00 PM			11	9			V1962 - 5d PH						1345												C1_001_L03.0 Level 3	L03 Floor Carpark	APAM_ST_Concrete_Insitu				Main Program								
	None	3560576	16413555	CON.SP1.2614	False	L3HR - Install Falsework for New Deck	31/07/2024 8:00 AM	7/08/2024 4:00 PM			11	9			V1962 - 5d PH						1346												C1_001_L03.0 Level 3	L03 Floor Carpark	APAM_ST_Concrete_Insitu				Main Program								L3HR-01
	None	3560576	16413556	CON.SP1.2615	False	L3HR - Dowel Bars into Existing Slab	8/08/2024 8:00 AM	9/08/2024 4:00 PM			11	9			V1962 - 5d PH						1347												C1_001_L03.0 Level 3	L03 Floor Carpark	APAM_ST_Concrete_Insitu				Main Program								
	None	3560576	16413557	CON.SP1.2616	False	L3HR - Install Reinforcement and PT strands	10/08/2024 8:00 AM	13/08/2024 4:00 PM			11	9			V1962 - 5d PH						1348												C1_001_L03.0 Level 3	L03 Floor Carpark	APAM_ST_Concrete_Insitu				Main Program								
	None	3560576	16413564	CON.SP1.2617	False	L3HR - Form & Pour Slab	14/08/2024 8:00 AM	16/08/2024 4:00 PM			11	9			V1962 - 5d PH						1350		51								m3		C1_001_L03.0 Level 3	L03 Floor Carpark	APAM_ST_Concrete_Insitu				Main Program								
	None	3560576	16413558	CON.SP1.2618	False	L3HR - Cure slab   ***	17/08/2024 8:00 AM	26/08/2024 4:00 PM			11	9			V1962 - 5d PH						1349																		Main Program								L3HR-01
	None	3560576	16413559	CON.SP1.2619	False	L3HR - Stress PT	27/08/2024 8:00 AM	28/08/2024 4:00 PM			11	9			V1962 - 5d PH						1351												C1_001_L03.0 Level 3	L03 Floor Carpark	APAM_ST_Concrete_Insitu				Main Program								
	None	3560576	16413560	CON.SP1.2620	False	L3HR - Grout PT	29/08/2024 8:00 AM	30/08/2024 4:00 PM			11	9			V1962 - 5d PH						1352												C1_001_L03.0 Level 3	L03 Floor Carpark	APAM_ST_Concrete_Insitu				Main Program								
	None	3560576	16413561	CON.SP1.2621	False	L3HR - Install New Barriers	31/08/2024 8:00 AM	3/09/2024 4:00 PM			11	9			V1962 - 5d PH						1353												C1_001_L03.0 Level 3	L03 Floor Carpark	APAM_ST_Concrete_Insitu				Main Program								
	None	3560576	16413562	CON.SP1.2622	False	L3HR - Remove Falsework	4/09/2024 8:00 AM	11/09/2024 4:00 PM			11	9			V1962 - 5d PH						1354												C1_001_L03.0 Level 3	L03 Floor Carpark	APAM_ST_Concrete_Insitu				Main Program								L3HR-01
	None	3560576	16413563	CON.SP1.2623	False	L3HR - Finishes and Remove Hoarding	12/09/2024 8:00 AM	17/09/2024 4:00 PM			11	9			V1962 - 5d PH						1338												C1_001_L03.0 Level 3	L03 Floor Carpark	APAM_ST_Concrete_Insitu				Main Program								L3HR-01
	None	3560358	3560361		False	Upgrade Existing Lifts (Mechanical)	13/08/2024 8:00 AM	22/11/2024 4:00 PM																																							
	None	3560361	3560483		False	Key Dates & Summary	13/08/2024 8:00 AM	22/11/2024 4:00 PM																																							
	None	3560483	16413263	CON.SP1.2753	False	UEL - Upgrade Existing Lifts: Start	13/08/2024 8:00 AM	13/08/2024 8:00 AM			11	9			V1962 - 5d PH						1357																		Main Program	Construction							
	None	3560483	16413265	CON.SP1.2754	False	(LOE) UEL - Upgrade Existing Lifts: Overall Duration	13/08/2024 8:00 AM	22/11/2024 4:00 PM			11	9			V1962 - 5d PH						1362																		Main Program	Construction							
	None	3560483	16413264	CON.SP1.2755	False	UEL - Upgrade Existing Lifts: Finish	13/11/2024 4:00 PM	13/11/2024 4:00 PM			11	9			V1962 - 5d PH						1358																		Main Program	Construction							
	None	3560483	16414240	CON.SP1.2756	False	UEL - Upgrade Existing Lifts: Contractor Risk Allowance (10% Duration)	14/11/2024 8:00 AM	22/11/2024 4:00 PM			11	9			V1962 - 5d PH		1/12/23: Reduce to zero, was 6 days				1363																		Main Program	Construction							
	None	3560483	16414239	CON.SP1.2757	False	UEL - Upgrade Existing Lifts: Net Finish	22/11/2024 4:00 PM	22/11/2024 4:00 PM			11	9			V1962 - 5d PH						947																		Main Program	Construction							
	None	3560361	3560734		False	Existing Lifts - West	13/08/2024 8:00 AM	24/09/2024 4:00 PM																																							
	None	3560734	16413061	CON.SP1.2758	False	UEL -Mechanical Upgrade to 3no Existing Lifts - West  (one shaft at a time)	13/08/2024 8:00 AM	24/09/2024 4:00 PM			11	9			V1962 - 5d PH						1359												C1_001_LXX.0 Multi Level		APAM_ME_Equipment				Main Program								UEL-01
	None	3560361	3560735		False	Existing Lifts - East	25/09/2024 8:00 AM	13/11/2024 4:00 PM																																							
	None	3560735	16414605	CON.SP1.2759	False	UEL -Mechanical Upgrade to 3no Existing Lifts - East  (one shaft at a time)	25/09/2024 8:00 AM	13/11/2024 4:00 PM			11	9			V1962 - 5d PH						1360												C1_001_LXX.0 Multi Level		APAM_ME_Equipment				Main Program								UEL-01
	None	3560677	3560367		False	SP1 - STAGE: 3	19/07/2024 8:00 AM	8/01/2026 4:00 PM																																							
	None	3560367	3560368		False	Level 3 Infill Slabs	13/09/2024 8:00 AM	14/12/2024 4:00 PM																																							
	None	3560368	3560489		False	Key Dates & Summary	13/09/2024 8:00 AM	14/12/2024 4:00 PM																																							
	None	3560489	16413275	CON.SP1.3000	False	L3SB - Level 3 Infill Slabs: Start	13/09/2024 8:00 AM	13/09/2024 8:00 AM			11	9			V1962 - 5d PH						983																		Main Program	Construction							
	None	3560489	16413277	CON.SP1.3003	False	(LOE) L3SB - Level 3 Infill Slabs: Overall Duration	13/09/2024 8:00 AM	14/12/2024 4:00 PM			11	9			V1962 - 5d PH						1374																		Main Program	Construction							
	None	3560489	16413276	CON.SP1.3006	False	L3SB - Level 3 Infill Slabs: Finish	3/12/2024 4:00 PM	3/12/2024 4:00 PM			11	9			V1962 - 5d PH						1370																		Main Program	Construction							
	None	3560489	16414246	CON.SP1.3009	False	L3SB - Level 3: Contractor Risk Allowance (15% Duration)	4/12/2024 8:00 AM	14/12/2024 4:00 PM			11	9			V1962 - 5d PH		1/12/23: Reduce to zero, was 10 days				1375																		Main Program	Construction							
	None	3560489	16414245	CON.SP1.3012	False	L3SB - Level 3 Infill Slabs: Net Finish	14/12/2024 4:00 PM	14/12/2024 4:00 PM			11	9			V1962 - 5d PH						955																		Main Program	Construction							
	None	3560368	3560604		False	Level 3 - East Slab	13/09/2024 8:00 AM	20/11/2024 4:00 PM																																							
	None	3560604	16413608	CON.SP1.3015	False	L3SB - Erect Hoarding & Car Park Diversions	13/09/2024 8:00 AM	16/09/2024 4:00 PM			11	9			V1962 - 5d PH						1377												C1_001_L03.0 Level 3	L03 Floor Carpark	Work Areas - Set-up Barriers & Hoarding				Main Program								
	None	3560604	16413610	CON.SP1.3018	False	L3SB - PT Truncation Works	17/09/2024 8:00 AM	21/09/2024 4:00 PM	CAL15		11	9			V1962 - 5d PH						1379												C1_001_L03.0 Level 3	L03 Floor Carpark	APAM_ST_Concrete_Insitu				Main Program								
	None	3560604	16413612	CON.SP1.3021	False	L3SB - FRP Extend Concrete Columns	17/09/2024 8:00 AM	25/09/2024 4:00 PM	CAL15		11	9			V1962 - 5d PH						1381		4								m3		C1_001_L03.0 Level 3	L03 Floor Carpark	APAM_ST_Concrete_Insitu				Main Program								
	None	3560604	16413609	CON.SP1.3024	False	L3SB - Build Catch Deck Under L3 Slab (Working on L2) (ALAP)	1/10/2024 8:00 AM	5/10/2024 4:00 PM			11	9			V1962 - 5d PH						1378												C1_001_L03.0 Level 3	L03 Floor Carpark	APAM_ST_Concrete_Insitu				Main Program								
	None	3560604	16413611	CON.SP1.3027	False	L3SB - Demolition of Slab	8/10/2024 8:00 AM	12/10/2024 4:00 PM	CAL15		11	9			V1962 - 5d PH						1380												C1_001_L03.0 Level 3	L03 Floor Carpark	xxx  Demo				Main Program								L23SB-01
